time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4800000000000018,-0.0295043927597,-0.477122780179,16.800983907,6.16080846055,0.0472914740129,0.0,-0.193340198954,-0.90039988005,4.94557922247,-0.125353175066,0.0816911426624,0.0,453.5919500354543,454.82280817374703,455.40591405871123,453.37556668758424
2.5000000000000018,-0.0335010933702,-0.495466178012,16.9006574107,6.15830642686,0.0489378962059,0.0,-0.206329862094,-0.93393990325,5.02177114428,-0.128524865952,0.0766713140259,0.0,499.555361414712,498.46053116016816,499.6090780390557,498.90236436050156
2.520000000000002,-0.0377280124263,-0.514400490639,17.0011630054,6.15575657031,0.0504713472885,0.0,-0.216362043517,-0.959491359404,5.02878833095,-0.134949936479,0.0764485941485,0.0,437.5433913350783,437.4925044271936,439.2486983168542,437.6316729431212
2.540000000000002,-0.0421461560581,-0.533819428614,17.1015615182,6.15310468068,0.052024805784,0.0,-0.225452319662,-0.982402438083,5.01106294711,-0.125243330076,0.0694505068985,0.0,415.27845588684886,413.437586701437,411.91864166896545,414.4679495086949
2.560000000000002,-0.04679487046,-0.553815850331,17.2024801385,6.15060251342,0.0534305923954,0.0,-0.239419120523,-1.01723973362,5.08079908367,-0.122919824088,0.0752429974451,0.0,493.6241491383966,494.9081195960078,494.7053367420848,495.2058878657323
2.580000000000002,-0.0517355296816,-0.574537531049,17.3049562298,6.14814945254,0.0549371466401,0.0,-0.254646801644,-1.05492833816,5.16681004808,-0.126186505882,0.0734021846617,0.0,509.22675269007465,508.83517622220364,509.2419444035582,508.52877768787613
2.600000000000002,-0.0569362310327,-0.595900448233,17.4082720567,6.14564717774,0.0564063091483,0.0,-0.265423333457,-1.08136338032,5.16477264223,-0.119635885259,0.0719063137125,0.0,431.93668873951066,431.56236587346694,429.72251508400734,431.37039463402334
2.620000000000002,-0.0623621127374,-0.617813386764,17.5116650976,6.14325451717,0.0578453168916,0.0,-0.277164837016,-1.10993047271,5.17453144089,-0.119297857754,0.0705785569246,0.0,442.80485985635926,442.4810166438153,442.5509581768376,442.62147981417877
2.640000000000002,-0.0680289173771,-0.640310088145,17.6153054869,6.1409062546,0.0592665115281,0.0,-0.289515626958,-1.13973966546,5.18950749309,-0.127980552161,0.0661914170809,0.0,447.9501577099917,446.8822136663799,449.19365152598056,447.0632849605355
2.660000000000002,-0.0739486457004,-0.663414835307,17.7192925201,6.13837378455,0.0606066910526,0.0,-0.30245720537,-1.1707350507,5.20919582015,-0.135348183065,0.0719100153178,0.0,451.693657463072,453.07844800776064,453.43058387869814,451.63649555295746
2.680000000000002,-0.0801099381013,-0.687096969811,17.8233431148,6.13566927517,0.0620451079898,0.0,-0.313672034723,-1.19747839969,5.19586365175,-0.133132655059,0.0712517892071,0.0,420.4823644670273,420.31554006706085,421.2571017281822,421.81356232117696
2.700000000000002,-0.0865033344192,-0.711331127461,17.9272081601,6.13303095015,0.0635284393032,0.0,-0.325667597065,-1.22593736531,5.19064088461,-0.140108051636,0.0604540552561,0.0,430.3156007486426,427.5683124826277,429.9907808632043,428.19699140316186
2.720000000000002,-0.0931867414907,-0.736250609241,18.0317019925,6.13027311762,0.0647463094641,0.0,-0.342673110087,-1.26601081265,5.25874234802,-0.130692266655,0.0646466811299,0.0,495.9953122934829,496.9204796172997,494.3984734837724,496.45961546474774
